text,id_str 
Meet the world’s most fashionable dog https://t.co/4A78uZRqnO https://t.co/Y0bKBk5bm4,796993372774944768
"John Kirby: Trump's ""fiery"" rhetoric escalates the tension further and plays right into Kim's hands… https://t.co/VO7tfegJmg",895132547285491713
"1 winning ticket was sold for the $393 million Mega Millions lottery drawing Friday night, lottery officials say.… https://t.co/RSMP0ziJM8",896250039881916416
"Trump: ""People who speak out against radical Islam... are not Islamophobes. They are decent American citizens."" https://t.co/GTmLknBngV",768883636062085120
Two new dog breeds have been recognized -- American Hairless Terriers and Sloughis. https://t.co/kLlqwo2nng https://t.co/beRanKg6vo,684782059731202048
"Eman Ahmed, believed to be the world's heaviest woman, successfully underwent weight reduction surgery, doctors say… https://t.co/XO6ExEyRFP",840108719262257153
"Sen. Ted Cruz praises President Donald Trump's Supreme Court nominee Neil Gorsuch, calls him ""an absolute home run""… https://t.co/hXvSBTf3zC",826762025938350081
A baby born aboard a flight to India is getting free plane tickets for life https://t.co/uKKMmpRRlE https://t.co/jH2Q1MRUBb,876816875409342464
"Florida Sen. Marco Rubio wins D.C. GOP convention, city's Republican Party says. https://t.co/nx432XtlB6",708856005468286976
"Louisiana Gov. Edwards: ""We really need help"" https://t.co/1FIKzrf8Kb #CNNSOTU https://t.co/xIbMfXy2Ro",767353894032838656
BBC journalists alerted Facebook to child porn. Then Facebook called the cops. https://t.co/0Nz4yNflWk https://t.co/6uK6n47pRV,839157451551354880
"Trump turns on fellow Republican Jeff Flake, boosting his primary opponent and calling him ""toxic”… https://t.co/JMzsPvu14l",898185150567198720
"An Afghan woman was forced to marry her rapist, or face disgrace. Learn more about her case: http://t.co/VISmsXZdj3
https://t.co/55JHKzGyiN",585599239750680576
Rich men's paychecks are getting fatter while the poor are paid less. https://t.co/36a2wrKbrA https://t.co/OQCSpj0ROs,708357205771296768
"First criminal charges to be announced in Flint water crisis, source says https://t.co/0UDanytTFi https://t.co/6eUsreKRax",722644212215320576
"""To be blunt..."": Conservative senator's statement laced with marijuana references -- eight, to be exact… https://t.co/FVMiOkaydA",908109554226954242
Tourists had to be airlifted out of this ski resort after heavy snowfall in Switzerland https://t.co/Yep94TFUeD https://t.co/aKhFrgb8y7,951318214683832320
"Lieu: People try to connect dots on Trump campaign &amp; Russia. ""It's one big dot... It's just staring us in the face"" https://t.co/V2fPjQHX7l",931667282220027904
The Trump administration is pushing back on reports that White House chief economist Gary Cohn is mulling White Hou… https://t.co/coTX4cfqBc,970407042857996290
"Officials from 4 countries discussed exploiting President Trump's son-in-law and senior White House adviser, Jared… https://t.co/zIirSCddw0",968627579081998336
Why 9/11 achieved precisely the opposite of what Osama bin Laden intended https://t.co/dM09QZwZVV via @CNNOpinion https://t.co/Z9Nm05PIio,775036690863890432
Authorities warn of possible terrorist threats around July 4: http://t.co/la4e9b9qYY http://t.co/V16eB3dFrX,614594300870008832
The 40 most remarkable lines from Trump's 55-minute immigration talk-a-thon | Analysis by @CillizzaCNN… https://t.co/yQx3t4Nwb8,950867555392081923
"Abstinence-only sexual education programs aren’t keeping kids from having sex, experts say https://t.co/YmuhRsHCbl https://t.co/VsLgX9ksMw",774217038541811712
".@realDonaldTrump: Obama tears ""sincere"" https://t.co/BHRj1nztDJ https://t.co/IxAnNSFUSz",684745293682860032
"Police officer in Atlanta shoots and kills a naked, unarmed man. http://t.co/jRY7qEjc4f",575240363708907521
"US Marine F-35s to be 'cornerstone' in Japan, Pacific defense https://t.co/H9UA3lZjjp https://t.co/hWfiDWNssx",820586330715525121
Melania Trump thanks Chelsea Clinton for defending Barron https://t.co/rSW1P9wULE https://t.co/dBu8QI8RA6,900220389544034305
"Bitcoin rocketed above $9,000 for the first time over the weekend and experts say mainstream investors are becoming… https://t.co/t8Uyp7Uavl",935034812347412481
Why does New Hampshire have the highest synthetic opioid death rate? https://t.co/UlJ8DJlj0Z https://t.co/oiwDlZoTnd,921711172793053184
Las Vegas police took into custody a suspect in the killing of a woman in an apparent road rage incident last week. http://t.co/UYpqI3esEb,568517309783867392
Two US citizens who are professors at Pyongyang University have been detained by North Korea in three weeks https://t.co/1moTOjThIK,861592777410449409
.@RepPaulRyan discusses his decision about whether to run for speaker. Watch @CNNgo. https://t.co/UYpqI3w42L,656628689086644224
President Trump decided to abandon plans for more Russia sanctions https://t.co/Xgk8j1NSXl https://t.co/Fv7d721mCl,986799917959143424
"As the world's most populous nation, with the second-biggest economy, China is finding new and increasingly nerve-r… https://t.co/vKc7eLb149",988659096638377992
Inside the psychology of sycophants https://t.co/LEKYBtUssB via @CNNhealth https://t.co/tLr3G9BOOC,944425105437921280
"Oscars CEO says diversity changes are ""not about political correctness"" https://t.co/IJ0sighVbw https://t.co/e41eZUykCM",692363319290765318
"President-elect Trump on his desire to cancel Boeing’s Air Force One order: “We want Boeing to make a lot of money,… https://t.co/KZ20bX6KHl",806147645689446400
How can we break down barriers to girls' education? Meet girls overcoming incredible odds to change their lives on… https://t.co/icz18cGiMQ,785657473164251136
"Identical twins Gustavo and Otavio Pandolfo stood out during Hong Kong Art Week for their unapologetic escapism.

T… https://t.co/LhUIFkAvXe",981762372124725248
Can the White House discuss open investigations with the FBI? https://t.co/V4Hqo8UryO https://t.co/EE0eGrFlvl,835333754176614402
"5 things for Friday:

- Las Vegas shooting
- Iran nuclear deal
- Tropical Storm Nate
- Russia probe
- Spain… https://t.co/kcgz8XNfH5",916270677853921280
".@kennychesney on St. John rebuilding after Irma: ""The heart and the spirit of that island is very resilient"" https://t.co/uR9xJ90SAA",907783011692924929
"CNN gets a rare glimpse inside a Pyongyang apartment in North Korea, and an insight into residents' everyday lives.… https://t.co/cKn5cLV2Iu",860789212961964036
Who won the second presidential #debate? @CNNOpinion commentators and guest analysts weigh in… https://t.co/ou9gilxOsI,785342971843604480
Airline accidents declined significantly in 2015 https://t.co/CzHruLLfCP https://t.co/Q8GmHGTtmj,699223742745047040
Republican Rep. Mike Rogers: Former FBI Director James Comey's June testimony saying President Trump asked him to b… https://t.co/b74j0l0a5e,937330721127063552
The balloons that could fly you to the edge of space: http://t.co/jp3UnI0GDh http://t.co/jmHrlR96BL,573559232458436609
West Virginia man charged with murder of black teen gives jailhouse interview https://t.co/sdrYj4qjFQ https://t.co/fkhwnueyXW,801886974248448001
"71 refugees found in abandoned truck probably died of suffocation, details here: http://t.co/Sv6MIyec5s http://t.co/H5TEGtnNqA",637235902360735744
.@StateDept blames snow for delay in @HillaryClinton email release https://t.co/RCLarCUDf4 #blizzard2016 https://t.co/YfdpaCzp0n,690641339118129153
A new cache of text messages exchanged between two top FBI officials that have come under fire for criticizing then… https://t.co/qzgyE1MVks,955270068111278080
Wi-Fi network flaw could let hackers spy on you https://t.co/4RgNgZnc8E https://t.co/0Ke98ANL2P,920462211348353024
CNN Exclusive: Israeli Prime Minister Benjamin Netanyahu says ‘several countries’ considering following US over Jer… https://t.co/SAhtUzRZK8,944210033369370625
Treasury Secretary Steve Mnuchin responds to a report that the CDC was given a list of banned words and says that t… https://t.co/zLawSK8Wmr,942398033018355712
"""It was just going"": Passengers on crashed NJ Transit train said it never slowed before barreling into the station… https://t.co/32IXTXEqeg",781551114965618689
"Ford is making plans to cut about 10% of its global staff, which could mean about 20,000 jobs worldwide, report say… https://t.co/HNpJUyCfnS",864314719074738177
Stocks in gun companies have been dragged lower by a cloud of negativity after last week's mass shooting at a Flori… https://t.co/f4EenjxWXg,967230369257926656
Rep. Jason Chaffetz explains why he's pulling support for Donald Trump https://t.co/L318YbjUcX https://t.co/c1AhWOxVVc,784620086850154496
A startup called Rocket Lab just got a leg up on the race to launch tiny satellites https://t.co/7wwqlgiZ7q https://t.co/pBILerSEe5,986711543017607168
@RebeccaDublinsk may we have permission to feature your photo? Verify here: https://t.co/8GUcmRDPc6,834816343924932608
President Trump and Rand Paul have shared some tense moments. Here's a brief walk down memory lane.… https://t.co/PjAdEsrAqR,849021446231863297
"How to avoid buying ""bogus"" solar eclipse glasses https://t.co/hZ0kdoCg25 https://t.co/EFB6IV8aLZ",899088859878883329
"The family of a missing former FBI agent is suing Iran for kidnapping and torture, court documents say… https://t.co/PLFI6fAuIt",844471212722020356
Donald Trump appears with Bill Clinton accusers before tonight's #debate https://t.co/0fucnjWMFO https://t.co/OUB2w0KHyL,785277672087838720
Nancy Pelosi tells House Democrats that the James Comey letter hurt their chances of picking up GOP House seats… https://t.co/I5Jlz0JI8p,795891360310185984
"What the California mudslides did to Montecito, before and after https://t.co/C2OCHYolDv https://t.co/ba2u5x95vO",951565831879774208
"- 40K homes damaged
- 20K people rescued
- 11 have died

Louisiana flooding by the numbers https://t.co/7ytnzJHkfz https://t.co/iAKCAUedD3",765960886351724544
"Facebook is launching a ""community hub"" and training program in Nigeria, its biggest market in Africa… https://t.co/fjaOfX18Cj",933428021675118593
Polls close in 30 minutes! What to watch in the South Carolina Democratic primary #SCPrimary https://t.co/snLcSiKa3Y https://t.co/NVyOwTKgeO,703724165707251712
Trump's first-year jobs record was strong. Just not as strong as Obama's last year. https://t.co/CEbl0q9vUe https://t.co/HOPn45VvGC,952144491393306625
"Imagine life inside a concrete water pipe, complete with all the mod-cons of a cozy home and plenty of natural ligh… https://t.co/s9IgFz2xAP",956094368326266880
"Phil Mudd on Russia retaliation: ""If you fight with pigs, you're gonna get dirty"" https://t.co/KUiGOg3OrL https://t.co/S4WNsyjRkB",809906295537012736
"Their inner circles, decisions and milestones. #EssentialTrump and #EssentialClinton air at 8 &amp;10p ET https://t.co/WykalcvdXV",787428090536394752
"On this day 50 years ago, ""Batman"" premiered on ABC https://t.co/OHu9VzfV5j https://t.co/y9v6WSTJ8a",686945235793014784
A Flint resident has started a GoFundMe campaign to help with the city's water crisis https://t.co/38EUQwWaLI https://t.co/cMeQeYbr5j,689144446219366400
ISIS claims responsibility for a car bomb explosion outside an ice cream shop in Baghdad that killed at least 10… https://t.co/tRzgpclJRN,869513864068685824
Facebook's diversity efforts don't seem to be working https://t.co/Qzz9pHwY70 https://t.co/popRFpSLr9,753672293319057408
".@RealBenCarson ""Our nation is  heading off the abyss of destruction."" #GOPDebate https://t.co/OgDvw7E5rv  https://t.co/X8tVGVomWK",703033482642071552
Here's how you can watch fired FBI Director James Comey's testimony this Thursday https://t.co/luFVngKvVR https://t.co/TzF4GVNpnc,872266866718380032
"George Clooney, Paul McCartney and more celebrities join March for Our Lives https://t.co/WabPC0OUEk https://t.co/EemR2GmHLv",977734372202819585
Minnesota football walkout puts bowl plans in jeopardy https://t.co/3EP64iLH8i https://t.co/tKASdUrg3F,810329998846554112
"Sanders on Trump: ""If he is going to resort to bigotry, trying to divide us up, we will oppose him tooth and nail"" https://t.co/gpIr08mO9E",796841631077040129
"What US sanctions will do to Russia, Iran and North Korea https://t.co/EPVzAG28eR https://t.co/9mhMwC5ig3",893859178929950723
"Sen. Murphy on shootings: ""We are not powerless to stop this,"" people in Congress need to wake up and realize that https://t.co/0TJ3WmB2GD",928026867222716416
"""I am a candidate for President."" @JebBush has officially announced he's running: http://t.co/F03rxDQj3w @CNNPolitics http://t.co/UKkiCF5ClD",610541654005678080
"""More bricks were put into the wall between a congressional investigation and what happened with the Trump campaign… https://t.co/oCyQgxRlDX",968675621911003136
"Pres. Trump at parent-teacher conference at White House: Betsy DeVos had an ""unfair trial"" for her confirmation.… https://t.co/FJPDvYgxwP",831546119071084545
"US-backed Iraqi forces storm village near Mosul's airport and begin clearing it of ISIS fighters, Iraqi army says… https://t.co/cMep9DH1aN",833711816433860609
Man who spent more than half his life in prison for murders he didn't commit now a free man. http://t.co/JkPaXXe5VH http://t.co/atktwx2EEX,559062651817701377
Tropical Storm Colin travels toward Florida threatening heavy rainfall for Sunshine State. https://t.co/lt0Y37t4S0 https://t.co/CwETgRdbJU,739592986393255936
"Donald Trump's personal lawyer, John Dowd, says a president can't ""obstruct justice."" 

Can that be true?… https://t.co/gTSYx5TsQ3",937876580512206848
Rep. Collins admits he wasn't able to read entire health care bill and had to rely on staff https://t.co/5NN39ElZAj https://t.co/UmK3tuCfFC,860259849627684864
Erik Prince testimony could shed light on secret Russia meeting https://t.co/o9zfXM5rus https://t.co/yAO8VO4ccg,936082438412996608
One of embattled EPA Administrator Scott Pruitt's most trusted advisers sought to retroactively change her resignat… https://t.co/ISzHIZXy4G,987385435121995776
"NY Gov. Cuomo: ""At this time, there is no evidence of an international terrorism connection"" https://t.co/yd9Fxu4YTx https://t.co/FkPNGFMIwJ",777514281868886016
Who will win round two? Only 3 hours until the #CNNDebate begins http://t.co/8WaL0EFYu3 http://t.co/r5ysrZKX6o,644224314061942784
How world leaders fared in a turbulent year https://t.co/jfqGTx3DWh https://t.co/fcJdIMkpMc,945311940481638402
BREAKING NEWS: German Chancellor Angela Merkel named as TIME #PersonOfTheYear 2015 https://t.co/F5JimkCwVR #TIMEPOY https://t.co/5W8tKTuFc1,674575477164609536
"JUST IN: First lady Melania Trump arrived at the State of the Union address separately from the President, a break… https://t.co/SU0Kuv7Awa",958508899182800897
"Bernie Sanders on Hillary Clinton: ""Make it clear which side you are on"" https://t.co/1FIKzrf8Kb #CNNSOTU https://t.co/qhw6cXnp9m",747055154365603841
Is #EUref the UK's Donald Trump moment? https://t.co/k4ck4mWGs9 https://t.co/5zrg8UA1eT,745889134032658432
"Alabama Republican Senate candidate Roy Moore says the allegations of sexual misconduct against him are ""completely… https://t.co/sCqt1CiGlm",929098383989575680
"David Hogg, one of Marjory Stoneman Douglas High School's most visible student activists, will postpone his first y… https://t.co/hL5gqypXEA",983540342787100673
This is pink chocolate. And you'll be able to eat it in a KitKat soon. https://t.co/cRERBW2vN5 https://t.co/k5iHpOYNvh,954232224441872384
"How director Ava DuVernay is making the entertainment industry more reflective of the world we live in, one distinc… https://t.co/zuyc2Nj6v5",948758980171649024
Antonin Scalia dies at the age of 79. Here's a look at his life and legacy: https://t.co/H5lRLVzpbG https://t.co/JaPcmLX0RU,698636099997036544
Almost 40% of Rohingya villages in Myanmar's Rakhine State lay empty https://t.co/k8JkSaYF9w https://t.co/B7sgM4tbRr,908265639000907777
West Wing real estate offers a telling look at the pecking order inside Trump's White House https://t.co/QkogdWOrIL https://t.co/r6uHRgPWqI,827670005240176640
Struggling to get to sleep? Exercise could help https://t.co/8QYgWyvDm9,869332779665936384
Ty Cobb's departure tells you all you need to know about President Trump's new approach to special counsel Robert M… https://t.co/MJDvJsiHB4,991759508690100224
"Pilot practicing ahead of New York Air Show crashes, dies: http://t.co/OojZrBiVH4",637376696677724161
Donald Trump and Hillary Clinton greet each other before tonight's debate https://t.co/CW7jQIHlUh #debates https://t.co/jrDpQIX8g1,785285599557251072
"Trying to seem ""not too black"" on Airbnb is exhausting, says @norrindahayat https://t.co/6QZNTk7azz via @CNNOpinion https://t.co/Y24au95zKI",775616260025507840
"President Trump: ""The leaks are absolutely real. The news is fake."" https://t.co/FZHKvnD1zL https://t.co/bBA7a3KH4k",832297911937560577
".@Acosta: Were there any talks about Kushner stepping down earlier this year?

.@PressSec: Not that I'm aware of https://t.co/DOTs8bS9bC",907681037806854144
Here's who and who is not performing at Donald Trump's inauguration https://t.co/cTVxG5dgBH https://t.co/eXSMdNEXIs,817056570697805826
"Sens. John McCain and Lindsey Graham say they will vote for Pres. Trump's pick for secretary of state, Rex Tillerso… https://t.co/U63aOneVAY",823204076942925824
"150,000 penguins die after iceberg cuts off food supply https://t.co/Sgm6NiPzBw",698947005545123840
"Nearly 20,000 drug convictions have been dismissed over a lab chemist's misconduct, ACLU of Massachusetts says… https://t.co/djTKvEOGVD",854556668063084544
Secret Service rushes stage to protect Hillary Clinton from protesters at Vegas rally https://t.co/iUP9VUldWP https://t.co/EY8DgLxOcf,761325065107566592
It's real. Scientists have created transparent wood -- and it could be stronger than steel https://t.co/EfeQWjbVsk https://t.co/4qEpOGFdAj,768998906319495168
Here's what to expect at next week's Apple event https://t.co/AAPoGCmQMp https://t.co/AMPUnbYbwX,710880952067686401
The US will provide $120 million worth of military aid to Lebanon https://t.co/P3Udwqn2Ab https://t.co/q1wPLDJ0ru,941310602038972418
"The subversive art of the Middle Ages just might remind you of ""Monty Python"" https://t.co/R0rhsxbv1M via @CNNStyle https://t.co/fByqnHP3aA",742854868168237056
"What ""progressive"" means to @HillaryClinton vs. what it means to @BernieSanders https://t.co/ChbBhELTES #DemDebate https://t.co/5VaGynWzLR",695469272148086785
Forever young? Discover this island’s secrets to longevity on #TheWonderList w/ @BillWeirCNN  http://t.co/j6LHK7caBa https://t.co/t2q5Mj077p,576431068749766657
"The TSA says it found a record number of guns in carry-on bags last year, and 83% of them were loaded… https://t.co/4zB9UerYOH",819883700015992834
ACLU hails deal to shrink Republican convention's security zone as win for protesters https://t.co/rtHf8Ptmkr https://t.co/NNDbVirhCO,748265147299401728
".@GovChristie reacts to N.H. voter calling him ""shady"" on @TheLeadCNN w/ @jaketapper https://t.co/pRusXvJOXG",679409345961005060
"One week after swimming, a 4-year-old Texas boy took his last breath. The suspected cause of death is ""dry drowning… https://t.co/jAeLS6xeKO",873129048058109956
"Pres. Trump is expected to sign up to three executive actions today, including on immigration and military readines… https://t.co/WkqCi9e8zw",825024349577035776
"US Navy to remove commander of 7th Fleet after second US destroyer collision in just over two months, official says… https://t.co/tP6vQ72Kf6",900171957408346112
"Microsoft is slashing thousands of jobs, mostly sales positions outside the US, as part of major reorganization https://t.co/Qsnn99i9Bs",883219295039311872
"Donald Trump: ""I'm very proud to have the endorsement of the NRA"" #DebateNight https://t.co/UxObjE9kDG https://t.co/qOe9l1yLIh",788913044571185152
911 calls capture the confusion when a false missile alert went out in Hawaii https://t.co/0CJ3lGWQAp https://t.co/3NKkWVSXE4,977547675439714304
"Is racism on the rise? More in U.S. say it's a ""big problem,"" poll finds. #RaceAndReality https://t.co/IR8vWg8cXh https://t.co/FzAvdw5YnT",669138603776307201
It's #NationalStressAwarenessDay. Some unexpected reasons why you might feel anxious https://t.co/3tvklNAV8n https://t.co/UbfNlJH5x0,661992312961126400
"One in three women with breast cancer detected by a mammogram is treated unnecessarily, according to a new study… https://t.co/9XXW6lzWeC",820141149495132160
"Tropical Storm Colin nears Florida, could make landfall today https://t.co/EoYhF4nczh https://t.co/zAARu7JQjQ",739874378079408130
"Air Canada plane attempts landing in San Francisco, narrowly avoids hitting several other taxiing airliners… https://t.co/BOUushyY8o",893121987308081153
"AirlineRatings names ""most excellent"" airlines for 2017 https://t.co/nx8aQA0ozh https://t.co/Nvnoy4GOq0",800126766018887680
"At #GOPDebate, Republican candidates will gather for first time since terror attacks https://t.co/LXLAk0rKZ1 https://t.co/iHYcxHIBbS",676837380578484224
Super Bowl champion Malcolm Jenkins says a photo op with President Trump to celebrate the Philadelphia Eagles' vict… https://t.co/6mDut1ijYC,962695589703057408
2 U.S. military generals said they believe women should be required to register for draft https://t.co/y1TNRGeldd https://t.co/aoBdfZ15KP,694616733685039104
"Bill Weld: The FBI should treat #ISIS like a ""gigantic organized crime family"" #LibTownHall https://t.co/SC0MyOrqMq https://t.co/oRfqLQxehd",745790402121318400
Media giant Meredith has agreed to buy Time Inc. for $2.8 billion and plans to sell a chunk of the combined company… https://t.co/HrEiXuSi8r,934990161783468032
CNN's @RosaFlores got a bird's-eye view of devastation on the Florida Keys after Hurricane Irma https://t.co/0aVQGeITmV,907431504245956608
"CNN's Sanjay Gupta is in San Juan, Puerto Rico, answering questions about relief efforts following Hurricane Maria… https://t.co/JKxPwKZAfn",915229352685645825
How does @juanes prepare for the biggest performance of his life? #PopeFrancis #PopeInPhilly http://t.co/OgmpVKnq0R http://t.co/rzDVI0Klkj,647805914066489344
"Saudi Arabi's Crown Prince says Islamic military coalition won't let terrorists ""distort our peaceful religion""… https://t.co/B0xJ75ywbR",935153759105245184
A rare 4th-century mosaic has been unearthed in Cyprus https://t.co/GVbR5COzaI https://t.co/CBzHA3VP7N,766796522654724096
Hackers have stolen the medical data of Olympics stars like Simone Biles and Venus Williams https://t.co/GKfnKFJlze https://t.co/NNRdnvZRMI,775982425126166529
The hands did the talking during Macron's visit | GIF analysis by Brenna Williams https://t.co/00j1hHCxF0 https://t.co/KHWTrabwLK,990523881067827200
President Trump flips through a binder he says is an environmental report during an infrastructure speech at the De… https://t.co/FRmyTY8rUC,873209689735147520
Did you follow the O.J. Simpson trial? It's been 20 years since the memorable proceedings: http://t.co/egRCoyzx8J http://t.co/XmfpWRpXtP,555169946414493696
Apple is proposing 13 new emojis in an effort to better represent people with disabilities https://t.co/O4anVJKMUl https://t.co/QFVXqcTGba,977577378972160002
"Moses Malone, the groundbreaking @NBA star, dies at 60: http://t.co/lFmJhbWKfS http://t.co/F1s4q1fw7r",643383112328724480
"Apple filed a patent for a vaporizer, records show. It's not clear what it would be used for.… https://t.co/wobaGTOquq",825152046030544897
"Did President Trump ask FBI Director James Comey to end his investigation? ""No,"" he tells reporter; ""Next question.… https://t.co/zCdEfeBCpg",865307632827060224
"Most Americans say President Trump's public statements on the Russia probe have not been truthful, a CNN poll finds… https://t.co/1dBxnbOWDA",944077828114534401
Still want to move to Canada? This billboard can help https://t.co/jp8ybw41lk https://t.co/r9Yb7JaVBv,796733658182848512
Latest North Korea missile test renews US talk of military option https://t.co/CP8bVuNpDB https://t.co/1FtlHOHRJE,909147409221132288
Why technology could be a bigger threat to middle-class jobs than free trade https://t.co/NKHclyuJNT #AxeFiles,842360050555445248
The National Institute on Alcohol Abuse and Alcoholism is coming under scrutiny over communications with the alcoho… https://t.co/7iQzWF9C64,980927503559725059
Russian lawyer says Donald Trump Jr. suggested review of sanctions law in Trump Tower meeting… https://t.co/P5wk6sAA41,927581697520041984
Hillary Clinton speaks to African-American and Hispanic journalists at #NABJNAHJ16 https://t.co/NHdLTAq9Nj https://t.co/AQBGRjMoPH,761612987899805696
"Health care bill should pass ""Jimmy Kimmel test,"" this senator says https://t.co/M0XcuhqRYV https://t.co/MF14uObBjC",860574823289831424
"There has been, on average, 1 school shooting every week this year https://t.co/TFkgODHjDU https://t.co/7IK0NtPsKM",976098588500611073
Syracuse University has suspended a professional fraternity after video footage surfaced showing members exhibiting… https://t.co/jbnCuTpo3Y,987035640817692673
"Martin Shkreli kept talking during his fraud trial, despite efforts of prosecutors and his lawyer to get him to sto… https://t.co/HQiz2ARsfP",882830473415843840
Will President Trump force China to take the lead on climate change? https://t.co/9VHD1SiKEA https://t.co/jtvm4cbSSf,833731702069534723
"Police video shows 'horrifying' arrest of pregnant woman, ACLU says. http://t.co/aVR7VTviGD http://t.co/qrpWBTM0Yu",604354286907064320
This water gun can cut through concrete. And steel. And brick. And bullet-resistant glass. It helps firefighters re… https://t.co/QblSxeIycK,962208535370084352
Former Miss Universe Alicia Machado is introducing Hillary Clinton at a Florida rally. Watch CNN and @CNNgo:… https://t.co/laEXdRjcbc,793539777618378752
"French mayor on burkini ban: ""if you don't want to live the way we do, don't come."" https://t.co/Kqqzubxj1d https://t.co/b6De6MknZi",770632674360827904
ABC extends Jimmy Kimmel's contract through 2019 https://t.co/ScjgU4BUMc https://t.co/emX0gx8dp3,732692926195761152
Barack and Michelle Obama are about to sell their memoirs for a record sum of money. https://t.co/QDOwqrHQYT https://t.co/PuIjmUhSah,836676639270526977
"Syria's ceasefire violated more than 30 times in its first 24 hours, opposition groups say: https://t.co/gYqQLM12YX https://t.co/BcVnx2jcv5",815139187745755137
Some Hill Republicans are expressing frustration with the GOP disunity over Donald Trump https://t.co/3RcAysq0l1 https://t.co/CRWfZHBVt5,778693521951690758
The key categories to watch during tonight's #Emmys https://t.co/lIaIgc0wTh https://t.co/WiBfDRWYFn,909543257448820737
Critics of Trump's firing of FBI director James Comey see similarities to Nixon's 'Saturday Night Massacre'… https://t.co/8pQHCdejHs,862135106026299392
These unlucky government mannequins are tasked with demonstrating the dangers of fireworks https://t.co/2eh5gdLUB3 https://t.co/icszT5dpuB,749649155572785152
Uber is launching a new credit card that targets millennials https://t.co/AqXUdXbAwm https://t.co/P6pldeYsEL,923272999909908481
The US women's gymnastics team is ready to rule the #Rio2016 Olympics https://t.co/SeL6alMtCR #CNNRio https://t.co/5Pb5Pv9YHp,761653860255563776
"Maine Gov. Paul LePage vetoes a marijuana bill, saying one reason is that the federal government prohibits cannabis… https://t.co/uoBrXvHYiq",926656769572601857
5-year-old boy holds wedding for his pony so she'll be married before having foals https://t.co/ODUYorx2yT https://t.co/n3LMO85HPx,694628871828848640
"After 45 years, the FBI is closing the books on the unsolved D.B. Cooper skyjacking case https://t.co/3OO01ZsXLu https://t.co/mSqRfCdTA9",753016800930107392
Here's the full list of #GoldenGlobes winners https://t.co/lLZBW8GaHU https://t.co/2TXnmjW2KQ,950343842791936001
"Michael Phelps, the most decorated Olympian ever, opens up on the moment he ""didn't want to be alive anymore""… https://t.co/O0UeAVamMZ",882970815834337280
"A student, father of three and a businessman who ""went out of his way to help anybody"": 

Police have identified th… https://t.co/OF7JS2wZoQ",975700939653992449
Would you pay $400 for a hairdryer? Dyson sure hopes so. https://t.co/O3rSnJ2t6O https://t.co/8UDFRk9HvA,780156538916864000
"President Obama jokes that if you have time to get a taco, you have time to vote -- a ""combo meal""… https://t.co/9B69EOdj4G",793607673338036224
"Sean Spicer explains Trump's use of the term ""military operation"" to describe deportations https://t.co/TF5wH3jD92 https://t.co/YoIFVjSZEF",834861227784298496
.@POTUS will join @andersoncooper 8 p.m. ET Thursday for a live town hall on #GunsInAmerica https://t.co/ktBzmCNvZv https://t.co/pvGJRyJukx,683845307885576192
"US personnel suffered ""symptoms resembling brain injury"" in Cuba, according to a new study https://t.co/seQFrWDUwp https://t.co/z3eIlRPO41",964062000119676928
Meltwater from Greenland is the biggest source of sea level rise in the world -- double that of Antarctica. See how… https://t.co/DzQol6U3CM,936564118856830976
"Welcome to Hanoi, Vietnam! Prepare to fall in love on #PartsUnknown tonight with @bourdain at 9. @PartsUnknownCNN https://t.co/w3Wf5pkUhz",780092354204172288
A comet? An asteroid? NASA's not sure. This mystery object may be our first visitor from another solar system… https://t.co/cUIuveZ20y,924168964711821312
"Ryan: CBO report shows if the government stops forcing people to buy something they don't want, they won't buy it https://t.co/I7v4H29ytK",842117495699955716
Investors are returning from the holiday break to a full day of trading in the United States https://t.co/0xUolhRJJP https://t.co/qtQAzzaXN7,945629020686659584
"DNC chair Tom Perez on Georgia House race: ""We have a lot of wind at our back"" https://t.co/QODRjudXGb https://t.co/gMIDDYaPOy",854726436598546432
Waffle House shooter was once arrested by Secret Service for trespassing near White House https://t.co/xr173z415S https://t.co/U4AU4X8yiT,988164327885754368
Scientists are trying to solve the mystery of what killed a Civil War submarine crew https://t.co/r1sxkpSnWk https://t.co/0sLGZlVzDG,900557291539378176
Navy commander charged in long-running bribery scandal https://t.co/whdH24l9Rv https://t.co/43yhUQ2Wof,832412002203136000
"Ford recalls 2.3m vehicles with latches that can cause ""door-will-not-close condition"" https://t.co/THevjafMx6 https://t.co/roWzWYF3hw",773950281667182592
Riots erupt in a predominantly immigrant neighborhood of Stockholm days after Trump's comments about Sweden… https://t.co/9bl3MiKx9d,834129214873952257
High on @BernieSanders: Supporter selling unofficial smokeware for the cause https://t.co/9xjZG1oq1E https://t.co/ynfqs347dm,702974968024440832
"Kanye West just released a new song defending his praise for Trump. The track features West debating with Tip ""T.I.… https://t.co/asge9HLqNw",990244270857687041
Vladimir Putin is offering a $50 million reward for information on Egypt plane bombers https://t.co/i0GN1iLSqa https://t.co/RIvwYcyFjQ,666634810245447681
North Korea claims it has invented hangover-free liquor https://t.co/2hHkaqPj2C https://t.co/BohbmnAiIm,689424319768715264
Assistant Fire Chief in Florida gets emotional when thinking about leaving his family to help rescue others… https://t.co/BDFeyLAcdY,906132594751918082
Even one drink a day could be shortening your life expectancy https://t.co/2EbNo6sIZz https://t.co/e8IuVLNH5L,985533279918002176
